,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
81,9450.79656250002,47903.01960937504,20790.053596026297,9436.250877569102,10226.419414062548,13289.595234375021,18815.240898437518,24687.53734375002,-3440.2519531250014,0.0,-1058.0613231050015,751.3500408619643,-3440.2519531250014,-1839.0981640625005,-853.5685546875003,-493.51568359374994
82,8611.55675781252,40338.58187500003,16621.55094731645,7774.744934321765,11033.725390625015,10313.09189453125,13802.671992187516,21234.659296875023,-1980.0572656249997,0.0,-1068.4843492089947,654.5979927580933,-1058.3991406250002,-1779.3617968750007,-1161.7403125,-483.4577929687499
83,8523.610078125015,49430.09371093752,20446.864992642764,9822.780864181019,10189.832695312522,11806.063085937512,18574.454433593753,25297.48277343752,-3439.035000000001,0.0,-1374.3766150169097,738.2518103740427,-3439.035000000001,-2060.9831250000007,-1538.1941796875,-671.510625
84,9459.709472656255,46284.73064453128,20556.48032164575,9057.079214970254,9795.207714843797,12834.269863281263,18591.24486328125,26843.27431640624,-4228.489160156247,0.0,-1353.9874226066588,906.5024545095671,-4228.489160156247,-2183.4204492187487,-1266.4028710937484,-624.9449609375
85,9123.228613281268,46112.767871093805,20893.430469115854,9131.774207644015,17047.742480468805,14199.901308593762,18721.534550781253,26761.064941406272,-1670.7838867187502,573.5333398437502,-394.2249716888332,581.6246895054015,-1670.7838867187502,-700.9154882812498,-308.77359375,0.0
86,10176.85660156249,48948.381796875,21091.7501308858,8974.331878501038,12682.391484375028,13654.806054687491,18860.5433203125,26548.356835937502,-2858.6359374999997,0.0,-807.7283212270746,641.7595482592473,-2858.6359374999997,-1465.0303124999998,-511.05236328125,-387.25771484374997
87,8614.732792968758,43598.52482421876,16888.207233289708,8760.970354287083,12691.538535156253,10038.063730468746,13751.917558593756,21680.28373046875,-1844.2304882812496,0.0,-865.7153929012745,557.900890969493,-404.58814453124967,-1305.3562695312498,-684.22587890625,-296.9334375
88,8029.328027343764,40704.58427734375,16386.181950299982,8073.933091309459,10953.569042968764,9410.419238281243,14304.408417968749,21812.513769531244,-2594.0061914062503,0.0,-1515.7849166720862,839.5364097731473,-1615.9481835937497,-2392.64271484375,-1613.0825195312493,-796.4219921874998
89,9869.216835937506,52262.07031250002,21553.633259381513,10109.906355430307,12894.212695312557,13188.765390625013,18780.838476562512,27701.724648437506,-3727.3015625000016,0.0,-1083.3333845156415,758.1297205671037,-3727.3015625000016,-1832.6866406250008,-847.5210156250007,-470.6827539062501
90,8539.210957031257,44376.15388671877,16923.010518279305,8680.843564207467,10585.077011718753,10125.008378906254,13479.744238281251,21673.989999999998,-2354.900058593751,0.0,-1128.4176393405312,759.0305758670061,-961.0283007812506,-1872.7891601562512,-1343.3915429687506,-200.57400390625017
91,9296.201699218767,52993.28216796877,21166.74329862693,10012.132134968493,13072.865917968807,13935.842363281266,19219.438417968762,26320.45462890627,-3047.44501953125,0.0,-808.354194584905,626.3617571264687,-3047.44501953125,-1508.5449023437498,-530.0476953125002,-424.07957031250004
92,8238.673984374997,39078.57222656251,15664.73898268812,7727.362893338086,11282.882656249996,8930.216835937497,13428.376601562504,20005.3390234375,-1813.2553125000004,0.0,-888.644634068516,641.2904007027997,-820.5278515625001,-1657.2821875,-613.3178906249999,-308.451953125
93,8615.534453125038,42612.971093750035,16591.747416062397,8615.838097251291,11320.766601562533,9572.124375000027,13603.437734375026,21404.186250000028,-2301.5853906250004,0.0,-1277.9146377064906,786.310150134346,-1285.1014843749995,-2113.5442968750003,-1240.3712890625,-536.0908398437501
94,8770.466464843765,39661.84966796878,15919.964391320094,7160.3122278985265,11500.156425781262,9686.10150390627,13849.958339843774,20914.247636718774,-1947.1496679687493,0.0,-831.9231872520484,541.3192046641615,-147.86478515624935,-1117.2368554687494,-695.6667773437497,-427.90876953124996
95,9342.080722656267,52159.2930664063,21847.649020551533,10224.338834658924,12431.184707031327,13164.684472656274,19272.510292968764,27178.567480468777,-3108.4384570312495,0.0,-920.3310865756697,654.7916324525731,-3108.4384570312495,-1628.1905664062494,-670.2706054687502,-327.2632812500002
