,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
61,9978.65177734375,15569.280390625008,11699.45962817838,1282.7125462509925,13280.701054687506,10586.839960937501,11408.818828125002,12357.338242187503,-77.7662109375,957.0834374999998,484.6754648680123,389.71456280637256,957.0834374999998,144.91394531249998,210.74433593749995,885.3983984374997
62,9997.31791015625,14139.605820312507,11769.200161345116,1095.140730938498,11229.010117187507,10775.102265625006,11624.40058593751,12395.551875000006,-91.48804687500001,658.2779687500001,275.29296025815216,304.10417425496547,553.9001953124998,-33.77654296875,35.16281249999999,565.21859375
63,9938.020722656249,15228.673066406238,11758.308855784153,1280.5089755049091,11836.06837890624,10985.314394531244,11429.105136718743,12072.905683593739,-113.79636718750001,1260.16138671875,495.4160292119567,461.65207498792944,1260.16138671875,104.25287109375,193.53685546875002,910.31048828125
64,10000.0,15024.395136718747,11950.305640649261,1121.1644026548925,11685.894082031247,11002.61494140625,11685.894082031247,12553.422011718749,-51.7912890625,1042.4096679687498,470.2119335937499,420.34819622933867,999.6133789062499,64.20833984375005,206.47646484375002,890.8716992187497
65,9995.8616015625,16467.616328125,11988.744520574537,1487.8238422497084,13021.359414062503,10878.915703125005,11532.886757812505,12795.453203125006,-15.69791015625,977.9106249999999,474.4174813179348,408.8934042589281,891.2744531249998,66.160625,205.81070312499997,895.0108593749998
66,9946.65830078125,14771.862421875008,11649.17454483696,1159.6284363734799,12439.879804687505,10724.273593750004,11517.185156250007,12467.967226562505,-73.5413671875,1231.0606249999996,512.6150881939051,483.9710013570787,1231.0606249999996,53.05931640624999,165.84451171874997,984.2360546875003
67,9959.425585937499,16889.912402343747,12015.016698248251,1697.5001358635272,13508.609941406246,10617.910332031252,11609.59220703125,12740.935449218749,-58.6180859375,929.04908203125,427.79847025427017,366.5485830822113,812.5147070312499,102.3048046875,201.8084765625,821.6280664062499
68,10000.0,15977.81609375,11923.06130920031,1366.3615288830422,12114.6551171875,10825.237539062498,11707.223242187498,12472.074453125,-59.6122265625,976.4287890625001,396.735724839868,378.07348780731024,917.1298437499998,17.17714843750003,146.0641015625,790.5859765624999
69,10000.0,15850.804687499996,11739.209980347438,1181.7822632893506,11912.289843749997,10935.949492187501,11427.17203125,12277.322304687501,-108.70960937500001,947.9818359374999,404.4428686675077,409.3782337526568,740.6120703124998,5.508828124999955,87.17851562499996,805.1551171874999
70,9945.95783203125,16968.772597656254,11960.783231997284,1492.7913668470562,13170.415605468752,10851.33201171875,11845.18685546875,12510.214433593752,-34.3055078125,1490.2904882812502,621.0832904697205,526.6402401632447,1490.2904882812502,179.78486328125,226.18857421875,1118.17587890625
71,9961.36908203125,13698.005175781254,11350.748440654115,928.7262347778834,11880.132597656251,10689.448105468748,11137.747402343752,11972.469980468752,-91.18765625,1166.8744726562497,488.76191758055114,514.5473491122561,1166.8744726562497,0.0,19.513515625,1026.4952148437499
72,10076.78595703125,14379.018300781252,11900.562170152367,1362.5071407012047,13599.46427734375,10900.063847656249,11298.392636718749,12960.933378906248,-103.98501953125,965.9191601562497,297.8397525232919,272.08669022167044,965.9191601562497,26.901113281250005,189.4448046875,541.16087890625
